x0	y0f0	y0f10	y0f20	x1	y1f0	y1f10	y1f20	x2	y2f0	y2f10	y2f20	x3	y3f0	y3f10	y3f20	x4	y4f0	y4f10	y4f20	x5	y5f0	y5f10	y5f20	x6	y6f0	y6f10	y6f20	x7	y7f0	y7f10	y7f20	x8	y8f0	y8f10	y8f20	x9	y9f0	y9f10	y9f20	x10	y10f0	y10f10	y10f20	x11	y11f0	y11f10	y11f20	x12	y12f0	y12f10	y12f20	x13	y13f0	y13f10	y13f20	x14	y14f0	y14f10	y14f20	x15	y15f0	y15f10	y15f20	x16	y16f0	y16f10	y16f20	x17	y17f0	y17f10	y17f20
-301.050000	0.000030	0.000030	0.000030	-72.400000	0.000000	0.000160	0.001083	-490.800000	0.000202	0.000202	0.000202	-0.070952	0.652327	1.454759	1.513040	-0.100000	1.663272	1.701078	1.743079	-287.078558	0.000000	0.000000	0.000000	-79.821883	0.000027	0.000036	0.000040	-79.750160	0.000307	0.000354	0.000373	-13.781488	0.003305	0.003834	0.003999	-0.100000	0.126904	0.027553	0.026176	-3.218537	0.001127	0.001125	0.001000	-292.274511	0.000007	0.000009	0.000010	-5.214922	0.000226	0.000286	0.000406	-63963.353607	0.000000	0.000000	0.000000	-63963.377258	0.000000	0.000000	0.000000	-0.068169	0.073494	0.086815	0.100020	-14.268000	0.000099	0.000119	0.000761	-6.634000	0.000198	0.000238	0.001523
-288.498161	0.000040	0.000040	0.000040	-69.494314	0.000000	0.000207	0.001169	-471.062207	0.000235	0.000235	0.000235	-0.068105	0.820149	1.689562	1.750282	-0.095987	1.799475	1.845067	1.890708	-284.685230	0.000000	0.000000	0.000000	-76.615761	0.000043	0.000057	0.000062	-76.544299	0.000401	0.000456	0.000479	-13.228384	0.004095	0.004682	0.004864	-0.095987	0.133815	0.029916	0.028381	-3.089365	0.001460	0.001447	0.001300	-280.480394	0.000012	0.000014	0.000015	-5.002098	0.000349	0.000427	0.000597	-61396.261629	0.000000	0.000000	0.000000	-61396.285194	0.000000	0.000000	0.000000	-0.064272	0.079609	0.093505	0.107139	-13.579786	0.000133	0.000169	0.000917	-6.289893	0.000266	0.000337	0.001834
-275.946321	0.000053	0.000053	0.000053	-66.588629	0.000000	0.000266	0.001260	-451.324415	0.000271	0.000271	0.000271	-0.065257	1.021555	1.950341	2.012739	-0.091973	1.940695	1.994751	2.044167	-282.291903	0.000000	0.000000	0.000000	-73.409638	0.000069	0.000088	0.000096	-73.338438	0.000519	0.000582	0.000608	-12.675281	0.005031	0.005673	0.005870	-0.091973	0.140970	0.032444	0.030737	-2.960193	0.001874	0.001841	0.001671	-268.686277	0.000019	0.000022	0.000024	-4.789274	0.000530	0.000630	0.000867	-58829.169652	0.000000	0.000000	0.000000	-58829.193130	0.000000	0.000000	0.000000	-0.060374	0.086090	0.100537	0.114575	-12.891572	0.000177	0.000236	0.001098	-5.945786	0.000353	0.000472	0.002197
-263.394482	0.000070	0.000070	0.000070	-63.682943	0.000000	0.000339	0.001355	-431.586622	0.000311	0.000311	0.000311	-0.062410	1.260587	2.237695	2.300855	-0.087960	2.086405	2.149586	2.202892	-279.898576	0.000000	0.000000	0.000000	-70.203516	0.000108	0.000135	0.000145	-70.132577	0.000665	0.000736	0.000765	-12.122178	0.006128	0.006819	0.007029	-0.087960	0.148368	0.035144	0.033251	-2.831021	0.002380	0.002320	0.002126	-256.892160	0.000030	0.000034	0.000037	-4.576449	0.000792	0.000916	0.001241	-56262.077674	0.000001	0.000000	0.000000	-56262.101066	0.000000	0.000000	0.000000	-0.056477	0.092948	0.107912	0.122327	-12.203358	0.000233	0.000327	0.001308	-5.601679	0.000466	0.000653	0.002617
-250.842642	0.000090	0.000090	0.000090	-60.777258	0.000000	0.000427	0.001455	-411.848829	0.000355	0.000355	0.000355	-0.059562	1.541084	2.551794	2.614650	-0.083946	2.235997	2.308933	2.366225	-277.505249	0.000000	0.000000	0.000000	-66.997393	0.000166	0.000202	0.000216	-66.926716	0.000842	0.000920	0.000952	-11.569075	0.007401	0.008131	0.008352	-0.083946	0.156010	0.038025	0.035930	-2.701849	0.002991	0.002894	0.002677	-245.098043	0.000046	0.000051	0.000055	-4.363625	0.001167	0.001314	0.001754	-53694.985697	0.000001	0.000001	0.000000	-53695.009002	0.000000	0.000000	0.000000	-0.052580	0.100191	0.115634	0.130397	-11.515144	0.000305	0.000447	0.001550	-5.257572	0.000611	0.000894	0.003100
-238.290803	0.000115	0.000115	0.000115	-57.871572	0.000000	0.000535	0.001558	-392.111037	0.000402	0.000402	0.000402	-0.056714	1.866478	2.892311	2.953664	-0.079933	2.388778	2.472063	2.533409	-275.111921	0.000000	0.000000	0.000000	-63.791270	0.000250	0.000297	0.000315	-63.720855	0.001054	0.001139	0.001174	-11.015972	0.008864	0.009620	0.009847	-0.079933	0.163893	0.041094	0.038782	-2.572677	0.003722	0.003574	0.003336	-233.303926	0.000069	0.000076	0.000081	-4.150801	0.001693	0.001859	0.002447	-51127.893719	0.000001	0.000001	0.000001	-51127.916939	0.000000	0.000000	0.000000	-0.048683	0.107827	0.123703	0.138780	-10.826930	0.000397	0.000604	0.001826	-4.913465	0.000793	0.001209	0.003653
-225.738963	0.000146	0.000146	0.000146	-54.965886	0.000000	0.000663	0.001665	-372.373244	0.000453	0.000453	0.000453	-0.053867	2.239563	3.258366	3.316899	-0.075920	2.543979	2.638156	2.703595	-272.718594	0.000001	0.000000	0.000000	-60.585148	0.000369	0.000429	0.000453	-60.514994	0.001307	0.001397	0.001433	-10.462868	0.010525	0.011292	0.011521	-0.075920	0.172017	0.044360	0.041815	-2.443505	0.004584	0.004370	0.004114	-221.509809	0.000103	0.000111	0.000118	-3.937976	0.002422	0.002596	0.003368	-48560.801741	0.000001	0.000001	0.000001	-48560.824875	0.000000	0.000000	0.000000	-0.044785	0.115861	0.132119	0.147475	-10.138716	0.000511	0.000808	0.002141	-4.569358	0.001022	0.001616	0.004281
-213.187124	0.000183	0.000183	0.000183	-52.060201	0.000000	0.000815	0.001777	-352.635452	0.000508	0.000508	0.000508	-0.051019	2.662244	3.648468	3.702778	-0.071906	2.700758	2.806309	2.875849	-270.325267	0.000001	0.000000	0.000000	-57.379025	0.000534	0.000609	0.000638	-57.309134	0.001603	0.001695	0.001733	-9.909765	0.012392	0.013150	0.013375	-0.071906	0.180380	0.047831	0.045036	-2.314333	0.005589	0.005292	0.005022	-209.715692	0.000149	0.000159	0.000168	-3.725152	0.003413	0.003576	0.004574	-45993.709764	0.000002	0.000001	0.000001	-45993.732811	0.000000	0.000000	0.000000	-0.040888	0.124301	0.140881	0.156480	-9.450502	0.000653	0.001067	0.002496	-4.225251	0.001306	0.002134	0.004991
-200.635284	0.000227	0.000227	0.000227	-49.154515	0.000000	0.000993	0.001891	-332.897659	0.000566	0.000566	0.000566	-0.048172	3.135289	4.060483	4.109111	-0.067893	2.858207	2.975542	3.049154	-267.931939	0.000002	0.000000	0.000000	-54.172903	0.000757	0.000848	0.000883	-54.103273	0.001945	0.002037	0.002075	-9.356662	0.014468	0.015193	0.015407	-0.067893	0.188979	0.051514	0.048452	-2.185161	0.006749	0.006346	0.006068	-197.921575	0.000213	0.000223	0.000235	-3.512328	0.004740	0.004860	0.006132	-43426.617786	0.000002	0.000002	0.000002	-43426.640747	0.000000	0.000000	0.000000	-0.036991	0.133150	0.149988	0.165789	-8.762288	0.000828	0.001394	0.002894	-3.881144	0.001656	0.002788	0.005789
-188.083445	0.000280	0.000280	0.000280	-46.248829	0.000000	0.001200	0.002009	-313.159866	0.000627	0.000627	0.000627	-0.045324	3.658083	4.491611	4.533083	-0.063880	3.015357	3.144802	3.222420	-265.538612	0.000003	0.000000	0.000000	-50.966780	0.001055	0.001160	0.001200	-50.897412	0.002336	0.002423	0.002459	-8.803559	0.016748	0.017415	0.017612	-0.063880	0.197811	0.055418	0.052071	-2.055989	0.008069	0.007537	0.007257	-186.127459	0.000298	0.000308	0.000322	-3.299503	0.006486	0.006519	0.008112	-40859.525809	0.000003	0.000002	0.000002	-40859.548683	0.000001	0.000001	0.000000	-0.033094	0.142413	0.159436	0.175399	-8.074074	0.001042	0.001800	0.003339	-3.537037	0.002084	0.003600	0.006678
-175.531605	0.000340	0.000340	0.000340	-43.343144	0.000000	0.001438	0.002130	-293.422074	0.000691	0.000691	0.000691	-0.042477	4.228404	4.938381	4.971251	-0.059866	3.171191	3.312981	3.394498	-263.145285	0.000005	0.000000	0.000000	-47.760657	0.001440	0.001558	0.001603	-47.691551	0.002775	0.002853	0.002887	-8.250456	0.019224	0.019806	0.019978	-0.059866	0.206872	0.059551	0.055900	-1.926816	0.009556	0.008867	0.008593	-174.333342	0.000409	0.000418	0.000434	-3.086679	0.008747	0.008628	0.010592	-38292.433831	0.000003	0.000003	0.000003	-38292.456619	0.000001	0.000001	0.000001	-0.029196	0.152091	0.169222	0.185304	-7.385860	0.001301	0.002299	0.003832	-3.192930	0.002603	0.004597	0.007665
-162.979766	0.000410	0.000410	0.000410	-40.437458	0.000000	0.001708	0.002254	-273.684281	0.000756	0.000756	0.000756	-0.039629	4.842254	5.396671	5.419569	-0.055853	3.324653	3.478921	3.564186	-260.751957	0.000007	0.000000	0.000000	-44.554535	0.001929	0.002054	0.002102	-44.485690	0.003263	0.003326	0.003355	-7.697353	0.021881	0.022348	0.022487	-0.055853	0.216157	0.063920	0.059947	-1.797644	0.011210	0.010334	0.010076	-162.539225	0.000549	0.000556	0.000574	-2.873855	0.011625	0.011269	0.013650	-35725.341854	0.000004	0.000004	0.000004	-35725.364555	0.000002	0.000001	0.000001	-0.025299	0.162186	0.179342	0.195500	-6.697645	0.001613	0.002903	0.004376	-2.848823	0.003225	0.005805	0.008752
-150.427926	0.000490	0.000490	0.000490	-37.531773	0.000000	0.002012	0.002380	-253.946488	0.000823	0.000823	0.000823	-0.036781	5.493739	5.861746	5.873429	-0.051839	3.474657	3.641428	3.730247	-258.358630	0.000010	0.000000	0.000000	-41.348412	0.002535	0.002659	0.002708	-41.279829	0.003796	0.003839	0.003862	-7.144249	0.024695	0.025018	0.025116	-0.051839	0.225662	0.068533	0.064218	-1.668472	0.013030	0.011932	0.011701	-150.745108	0.000725	0.000726	0.000745	-2.661031	0.015226	0.014524	0.017363	-33158.249876	0.000005	0.000005	0.000004	-33158.272492	0.000002	0.000002	0.000002	-0.021402	0.172699	0.189789	0.205981	-6.009431	0.001983	0.003625	0.004972	-2.504716	0.003966	0.007250	0.009943
-137.876087	0.000579	0.000579	0.000579	-34.626087	0.000000	0.002351	0.002508	-234.208696	0.000891	0.000891	0.000891	-0.033934	6.175035	6.328328	6.327726	-0.047826	3.620105	3.799288	3.891421	-255.965303	0.000014	0.000000	0.000000	-38.142290	0.003267	0.003381	0.003427	-38.073968	0.004370	0.004387	0.004402	-6.591146	0.027637	0.027788	0.027838	-0.047826	0.235380	0.073398	0.068722	-1.539300	0.015012	0.013655	0.013460	-138.950991	0.000937	0.000930	0.000951	-2.448206	0.019656	0.018475	0.021801	-30591.157898	0.000006	0.000006	0.000005	-30591.180428	0.000003	0.000003	0.000003	-0.017505	0.183627	0.200559	0.216742	-5.321217	0.002420	0.004478	0.005620	-2.160609	0.004839	0.008957	0.011240
-125.324247	0.000678	0.000678	0.000678	-31.720401	0.000000	0.002724	0.002638	-214.470903	0.000958	0.000958	0.000958	-0.031086	6.876432	6.790674	6.776941	-0.043813	3.759898	3.951283	4.046443	-253.571975	0.000020	0.000000	0.000000	-34.936167	0.004129	0.004221	0.004260	-34.868107	0.004977	0.004964	0.004968	-6.038043	0.030669	0.030623	0.030618	-0.043813	0.245307	0.078521	0.073464	-1.410128	0.017148	0.015491	0.015342	-127.156874	0.001188	0.001171	0.001191	-2.235382	0.025012	0.023192	0.027021	-28024.065921	0.000007	0.000007	0.000006	-28024.088364	0.000005	0.000004	0.000004	-0.013607	0.194969	0.211644	0.227775	-4.633003	0.002930	0.005473	0.006321	-1.816502	0.005861	0.010946	0.012642
-112.772408	0.000786	0.000786	0.000786	-28.814716	0.000000	0.003131	0.002769	-194.733110	0.001025	0.001025	0.001025	-0.028239	7.586494	7.242692	7.215243	-0.039799	3.892946	4.096202	4.194057	-251.178648	0.000027	0.000000	0.000000	-31.730044	0.005121	0.005174	0.005202	-31.662246	0.005610	0.005561	0.005553	-5.484940	0.033749	0.033482	0.033418	-0.039799	0.255434	0.083911	0.078452	-1.280956	0.019427	0.017425	0.017333	-115.362757	0.001478	0.001446	0.001465	-2.022558	0.031373	0.028736	0.033063	-25456.973943	0.000008	0.000008	0.000008	-25456.996300	0.000006	0.000006	0.000006	-0.009710	0.206721	0.223038	0.239076	-3.944789	0.003522	0.006618	0.007075	-1.472395	0.007045	0.013235	0.014149
-100.220569	0.000903	0.000903	0.000903	-25.909030	0.000000	0.003568	0.002901	-174.995318	0.001090	0.001090	0.001090	-0.025391	8.292308	7.678068	7.636614	-0.035786	4.018190	4.232861	4.333033	-248.785321	0.000035	0.000000	0.000000	-28.523922	0.006229	0.006230	0.006241	-28.456385	0.006258	0.006168	0.006147	-4.931837	0.036827	0.036324	0.036195	-0.035786	0.265755	0.089572	0.083693	-1.151784	0.021839	0.019444	0.019417	-103.568640	0.001803	0.001754	0.001770	-1.809733	0.038793	0.035144	0.039939	-22889.881966	0.000009	0.000009	0.000009	-22889.904236	0.000008	0.000008	0.000008	-0.005813	0.218877	0.234732	0.250639	-3.256575	0.004202	0.007918	0.007879	-1.128288	0.008405	0.015835	0.015759
-87.668729	0.001027	0.001027	0.001027	-23.003344	0.000000	0.004034	0.003034	-155.257525	0.001153	0.001153	0.001153	-0.022543	8.979835	8.090404	8.034982	-0.031773	4.134611	4.360121	4.462186	-246.391993	0.000045	0.000000	0.000000	-25.317799	0.007434	0.007367	0.007357	-25.250524	0.006908	0.006774	0.006738	-4.378734	0.039851	0.039098	0.038903	-0.031773	0.276261	0.095513	0.089191	-1.022612	0.024374	0.021530	0.021577	-91.774523	0.002157	0.002088	0.002100	-1.596909	0.047290	0.042427	0.047634	-20322.789988	0.000011	0.000010	0.000010	-20322.812172	0.000010	0.000010	0.000010	-0.001916	0.231431	0.246719	0.262457	-2.568361	0.004977	0.009375	0.008733	-0.784181	0.009954	0.018750	0.017467
-75.116890	0.001158	0.001158	0.001158	-20.097659	0.000000	0.004524	0.003166	-135.519732	0.001211	0.001211	0.001211	-0.019696	9.634356	8.473379	8.404364	-0.027759	4.241245	4.476898	4.580393	-243.998666	0.000056	0.000000	0.000000	-22.111677	0.008704	0.008556	0.008520	-22.044663	0.007546	0.007366	0.007315	-3.825630	0.042763	0.041757	0.041495	-0.027759	0.286945	0.101738	0.094955	-0.893440	0.027022	0.023670	0.023799	-79.980406	0.002531	0.002441	0.002447	-1.384085	0.056837	0.050564	0.056095	-17755.698011	0.000012	0.000012	0.000012	-17755.720108	0.000013	0.000013	0.000012	0.001981	0.244375	0.258991	0.274526	-1.880147	0.005851	0.010987	0.009634	-0.440074	0.011701	0.021975	0.019267
-62.565050	0.001292	0.001292	0.001292	-17.191973	0.000000	0.005033	0.003297	-115.781940	0.001266	0.001266	0.001266	-0.016848	10.240980	8.820908	8.739017	-0.023746	4.337198	4.582187	4.686606	-241.605339	0.000067	0.000000	0.000000	-18.905554	0.009999	0.009761	0.009697	-18.838803	0.008158	0.007932	0.007866	-3.272527	0.045506	0.044251	0.043924	-0.023746	0.297798	0.108253	0.100988	-0.764268	0.029778	0.025853	0.026070	-68.186289	0.002912	0.002801	0.002801	-1.171260	0.067356	0.059494	0.065232	-15188.606033	0.000013	0.000013	0.000013	-15188.628045	0.000015	0.000015	0.000015	0.005879	0.257701	0.271539	0.286839	-1.191933	0.006828	0.012748	0.010577	-0.095967	0.013656	0.025495	0.021153
-50.013211	0.001429	0.001429	0.001429	-14.286288	0.000000	0.005555	0.003428	-96.044147	0.001315	0.001315	0.001315	-0.014001	10.785208	9.127305	9.033588	-0.019732	4.421658	4.675068	4.779873	-239.212011	0.000078	0.000000	0.000000	-15.699431	0.011271	0.010938	0.010844	-15.632942	0.008730	0.008457	0.008376	-2.719424	0.048024	0.046530	0.046141	-0.019732	0.308810	0.115063	0.107297	-0.635096	0.032643	0.028069	0.028383	-56.392172	0.003287	0.003156	0.003148	-0.958436	0.078711	0.069115	0.074914	-12621.514056	0.000014	0.000014	0.000014	-12621.535981	0.000018	0.000018	0.000018	0.009776	0.271396	0.284353	0.299392	-0.503719	0.007910	0.014643	0.011558	0.248140	0.015820	0.029286	0.023115
-37.461371	0.001567	0.001567	0.001567	-11.380602	0.000000	0.006083	0.003557	-76.306355	0.001358	0.001358	0.001358	-0.011153	11.253506	9.387439	9.283257	-0.015719	4.493907	4.754727	4.859345	-236.818684	0.000089	0.000000	0.000000	-12.493309	0.012468	0.012043	0.011919	-12.427081	0.009245	0.008930	0.008835	-2.166321	0.050262	0.048548	0.048104	-0.015719	0.319971	0.122172	0.113886	-0.505924	0.035624	0.030319	0.030737	-44.598055	0.003639	0.003490	0.003474	-0.745612	0.090711	0.079285	0.084972	-10054.422078	0.000015	0.000015	0.000015	-10054.443917	0.000020	0.000021	0.000021	0.013673	0.285450	0.297426	0.312181	0.184495	0.009098	0.016656	0.012571	0.592247	0.018196	0.033311	0.025142
-24.909532	0.001701	0.001701	0.001701	-8.474916	0.000000	0.006610	0.003683	-56.568562	0.001395	0.001395	0.001395	-0.008305	11.633876	9.596881	9.483873	-0.011706	4.553333	4.820464	4.924299	-234.425357	0.000098	0.000000	0.000000	-9.287186	0.013536	0.013028	0.012877	-9.221220	0.009692	0.009338	0.009231	-1.613218	0.052172	0.050262	0.049771	-0.011706	0.331271	0.129585	0.120761	-0.376752	0.038735	0.032607	0.033140	-32.803938	0.003952	0.003791	0.003767	-0.532788	0.103106	0.089820	0.095202	-7487.330100	0.000016	0.000016	0.000016	-7487.351853	0.000022	0.000023	0.000023	0.017570	0.299849	0.310747	0.325200	0.872709	0.010389	0.018763	0.013611	0.936355	0.020778	0.037527	0.027222
-12.357692	0.001831	0.001831	0.001831	-5.569231	0.000000	0.007128	0.003807	-36.830769	0.001424	0.001424	0.001424	-0.005458	11.916372	9.752028	9.632066	-0.007692	4.599436	4.871707	4.974137	-232.032029	0.000105	0.000000	0.000000	-6.081064	0.014423	0.013849	0.013675	-6.015359	0.010057	0.009671	0.009553	-1.060114	0.053710	0.051638	0.051109	-0.007692	0.342700	0.137306	0.127924	-0.247580	0.042000	0.034947	0.035609	-21.009821	0.004210	0.004042	0.004011	-0.319963	0.115600	0.100500	0.105375	-4920.238123	0.000017	0.000017	0.000017	-4920.259789	0.000024	0.000025	0.000025	0.021468	0.314579	0.324309	0.338446	1.560923	0.011778	0.020938	0.014670	1.280462	0.023556	0.041876	0.029341
0.194147	0.001954	0.001954	0.001954	-2.663545	0.000000	0.007628	0.003928	-17.092977	0.001446	0.001446	0.001446	-0.002610	12.093542	9.850215	9.725349	-0.003679	4.631837	4.908016	5.008408	-229.638702	0.000110	0.000000	0.000000	-2.874941	0.015086	0.014469	0.014279	-2.809498	0.010331	0.009920	0.009794	-0.507011	0.054843	0.052645	0.052090	-0.003679	0.354247	0.145336	0.135379	-0.118408	0.045452	0.037361	0.038172	-9.215705	0.004400	0.004232	0.004195	-0.107139	0.127861	0.111079	0.115242	-2353.146145	0.000017	0.000017	0.000018	-2353.167725	0.000025	0.000026	0.000026	0.025365	0.329622	0.338101	0.351916	2.249137	0.013258	0.023148	0.015742	1.624569	0.026517	0.046297	0.031483
12.745987	0.002066	0.002066	0.002066	0.242140	0.000000	0.008102	0.004045	2.644816	0.001459	0.001459	0.001459	0.000237	12.160766	9.889791	9.762185	0.000334	4.650285	4.929094	5.026803	-227.245375	0.000111	0.000000	0.000000	0.331182	0.015492	0.014859	0.014660	0.396363	0.010507	0.010079	0.009947	0.046092	0.055546	0.053264	0.052693	0.000334	0.365899	0.153678	0.143131	0.010764	0.049130	0.039882	0.040867	2.578412	0.004511	0.004351	0.004310	0.105685	0.139533	0.121292	0.124547	213.945832	0.000017	0.000018	0.000018	213.924339	0.000025	0.000026	0.000027	0.029262	0.344963	0.352114	0.365605	2.937351	0.014819	0.025359	0.016816	1.968676	0.029638	0.050718	0.033632
25.297826	0.002167	0.002167	0.002167	3.147826	0.000000	0.008542	0.004158	22.382609	0.001464	0.001464	0.001464	0.003085	12.116463	9.870169	9.742037	0.004348	4.654657	4.934787	5.029169	-224.852047	0.000109	0.000000	0.000000	3.537304	0.015622	0.015001	0.014803	3.602224	0.010580	0.010145	0.010010	0.599195	0.055806	0.053481	0.052908	0.004348	0.377647	0.162333	0.151180	0.139936	0.053082	0.042549	0.043741	14.372529	0.004538	0.004392	0.004350	0.318510	0.150259	0.130870	0.133040	2781.037810	0.000017	0.000018	0.000018	2781.016403	0.000025	0.000026	0.000026	0.033159	0.360582	0.366340	0.379513	3.625565	0.016446	0.027532	0.017886	2.312783	0.032893	0.055065	0.035772
37.849666	0.002253	0.002253	0.002253	6.053512	0.000000	0.008940	0.004266	42.120401	0.001460	0.001460	0.001460	0.005932	11.962165	9.791841	9.665377	0.008361	4.644965	4.925093	5.015506	-222.458720	0.000104	0.000000	0.000000	6.743427	0.015470	0.014893	0.014704	6.808085	0.010550	0.010117	0.009982	1.152298	0.055621	0.053295	0.052732	0.008361	0.389476	0.171303	0.159530	0.269108	0.057357	0.045408	0.046848	26.166646	0.004480	0.004355	0.004313	0.531334	0.159698	0.139552	0.140493	5348.129787	0.000017	0.000017	0.000018	5348.108466	0.000024	0.000025	0.000025	0.037057	0.376460	0.380770	0.393635	4.313779	0.018125	0.029631	0.018941	2.656890	0.036249	0.059261	0.037883
50.401505	0.002323	0.002323	0.002323	8.959197	0.000000	0.009290	0.004369	61.858194	0.001448	0.001448	0.001448	0.008780	11.702443	9.656368	9.533677	0.012375	4.621347	4.900151	4.985968	-220.065393	0.000097	0.000000	0.000000	9.949549	0.015049	0.014542	0.014371	10.013946	0.010419	0.009996	0.009864	1.705401	0.054998	0.052712	0.052171	0.012375	0.401377	0.180588	0.168180	0.398280	0.062007	0.048509	0.050249	37.960763	0.004340	0.004241	0.004201	0.744158	0.167545	0.147100	0.146706	7915.221765	0.000017	0.000017	0.000017	7915.200530	0.000022	0.000023	0.000023	0.040954	0.392575	0.395394	0.407970	5.001993	0.019835	0.031615	0.019974	3.000997	0.039669	0.063231	0.039948
62.953344	0.002377	0.002377	0.002377	11.864883	0.000000	0.009585	0.004466	81.595987	0.001428	0.001428	0.001428	0.011628	11.344694	9.466327	9.349359	0.016388	4.584075	4.860248	4.940861	-217.672065	0.000087	0.000000	0.000000	13.155672	0.014384	0.013970	0.013823	13.219807	0.010193	0.009788	0.009661	2.258505	0.053959	0.051750	0.051241	0.016388	0.413336	0.190186	0.177133	0.527453	0.067078	0.051907	0.054006	49.754880	0.004128	0.004056	0.004020	0.956983	0.173549	0.153308	0.151522	10482.313743	0.000016	0.000016	0.000016	10482.292594	0.000020	0.000020	0.000021	0.044851	0.408905	0.410204	0.422515	5.690207	0.021555	0.033450	0.020974	3.345104	0.043110	0.066900	0.041947
75.505184	0.002412	0.002412	0.002412	14.770569	0.000000	0.009821	0.004557	101.333779	0.001400	0.001400	0.001400	0.014475	10.898803	9.225236	9.115728	0.020401	4.533540	4.805810	4.880635	-215.278738	0.000076	0.000000	0.000000	16.361795	0.013512	0.013207	0.013091	16.425668	0.009879	0.009500	0.009381	2.811608	0.052533	0.050433	0.049966	0.020401	0.425340	0.200097	0.186388	0.656625	0.072610	0.055652	0.058177	61.548997	0.003854	0.003811	0.003780	1.169807	0.177531	0.158020	0.154836	13049.405720	0.000015	0.000015	0.000015	13049.384658	0.000018	0.000018	0.000018	0.048748	0.425426	0.425190	0.437270	6.378421	0.023263	0.035101	0.021932	3.689211	0.046526	0.070201	0.043864
88.057023	0.002430	0.002430	0.002430	17.676254	0.000000	0.009992	0.004642	121.071572	0.001365	0.001365	0.001365	0.017323	10.376702	8.937446	8.836876	0.024415	4.470252	4.737391	4.805881	-212.885411	0.000065	0.000001	0.000000	19.567917	0.012479	0.012292	0.012209	19.631528	0.009488	0.009141	0.009031	3.364711	0.050759	0.048794	0.048376	0.024415	0.437379	0.210318	0.195945	0.785797	0.078631	0.059792	0.062817	73.343114	0.003534	0.003519	0.003493	1.382631	0.179387	0.161129	0.156596	15616.497698	0.000014	0.000014	0.000014	15616.476722	0.000015	0.000015	0.000015	0.052646	0.442114	0.440343	0.452232	7.066635	0.024934	0.036537	0.022840	4.033318	0.049867	0.073075	0.045680
100.608863	0.002429	0.002429	0.002429	20.581940	0.000000	0.010098	0.004720	140.809365	0.001323	0.001323	0.001323	0.020170	9.791849	8.608018	8.517561	0.028428	4.394832	4.655672	4.717319	-210.492083	0.000054	0.000002	0.000000	22.774040	0.011335	0.011267	0.011219	22.837389	0.009031	0.008722	0.008622	3.917814	0.048682	0.046872	0.046508	0.028428	0.449437	0.220846	0.205802	0.914969	0.085153	0.064364	0.067965	85.137231	0.003184	0.003192	0.003172	1.595455	0.179102	0.162590	0.156809	18183.589675	0.000013	0.000013	0.000013	18183.568786	0.000013	0.000013	0.000012	0.056543	0.458943	0.455656	0.467398	7.754849	0.026541	0.037736	0.023689	4.377425	0.053082	0.075472	0.047379
113.160702	0.002411	0.002411	0.002411	23.487625	0.000000	0.010137	0.004790	160.547157	0.001274	0.001274	0.001274	0.023018	9.158666	8.242578	8.163077	0.032441	4.307998	4.561442	4.615785	-208.098756	0.000043	0.000003	0.000000	25.980162	0.010132	0.010176	0.010162	26.043250	0.008524	0.008254	0.008167	4.470917	0.046354	0.044710	0.044403	0.032441	0.461504	0.231678	0.215957	1.044141	0.092166	0.069396	0.073648	96.931348	0.002819	0.002847	0.002832	1.808280	0.176741	0.162416	0.155536	20750.681653	0.000012	0.000012	0.000012	20750.660850	0.000011	0.000010	0.000010	0.060440	0.475887	0.471119	0.482768	8.443064	0.028061	0.038676	0.024472	4.721532	0.056122	0.077353	0.048944
125.712542	0.002376	0.002376	0.002376	26.393311	0.000000	0.010109	0.004854	180.284950	0.001221	0.001221	0.001221	0.025866	8.491960	7.847157	7.779111	0.036455	4.210557	4.455590	4.502219	-205.705429	0.000034	0.000005	0.000000	29.186285	0.008917	0.009060	0.009077	29.249111	0.007979	0.007751	0.007675	5.024021	0.043828	0.042356	0.042106	0.036455	0.473567	0.242809	0.226408	1.173313	0.099639	0.074897	0.079872	108.725465	0.002454	0.002497	0.002487	2.021104	0.172448	0.160677	0.152888	23317.773630	0.000011	0.000011	0.000011	23317.752913	0.000008	0.000008	0.000008	0.064337	0.492917	0.486722	0.498340	9.131278	0.029467	0.039346	0.025181	5.065639	0.058935	0.078693	0.050362
138.264381	0.002326	0.002326	0.002326	29.298997	0.000000	0.010015	0.004909	200.022742	0.001163	0.001163	0.001163	0.028713	7.806368	7.428031	7.371592	0.040468	4.103391	4.339089	4.377654	-203.312101	0.000026	0.000008	0.000000	32.392408	0.007732	0.007957	0.008002	32.454972	0.007410	0.007224	0.007161	5.577124	0.041161	0.039858	0.039664	0.040468	0.485612	0.254233	0.237150	1.302485	0.107516	0.080860	0.086618	120.519582	0.002102	0.002154	0.002148	2.233928	0.166431	0.157493	0.149018	25884.865608	0.000010	0.000010	0.000009	25884.844977	0.000007	0.000006	0.000006	0.068235	0.510005	0.502457	0.514111	9.819492	0.030738	0.039739	0.025810	5.409746	0.061475	0.079479	0.051621
