x0	y0f0	y0f10	y0f20	x1	y1f0	y1f10	y1f20	x2	y2f0	y2f10	y2f20	x3	y3f0	y3f10	y3f20	x4	y4f0	y4f10	y4f20	x5	y5f0	y5f10	y5f20	x6	y6f0	y6f10	y6f20	x7	y7f0	y7f10	y7f20	x8	y8f0	y8f10	y8f20	x9	y9f0	y9f10	y9f20	x10	y10f0	y10f10	y10f20	x11	y11f0	y11f10	y11f20	x12	y12f0	y12f10	y12f20	x13	y13f0	y13f10	y13f20	x14	y14f0	y14f10	y14f20	x15	y15f0	y15f10	y15f20	x16	y16f0	y16f10	y16f20	x17	y17f0	y17f10	y17f20
-0.107290	0.000004	0.000527	0.001221	-0.047658	0.052514	0.006969	0.009186	-1.766000	0.000035	0.000059	0.000099	-0.851000	0.000004	0.000016	0.000027	-0.390842	0.000000	0.008868	0.003070	-9.342000	0.000910	0.000159	0.002846	-121.125486	0.000008	0.000000	0.000000	-0.032077	0.000000	0.197752	0.055645	-0.020261	0.023242	0.264880	0.173324	-0.744190	0.000781	0.002216	0.020747	-0.097116	0.288824	0.172078	0.196863	-90.240692	0.000348	0.000372	0.000382	-71.541420	0.000505	0.000529	0.000544	-71.369798	0.000410	0.000475	0.000495	-2.403769	0.000009	0.000022	0.000047	-1.390925	0.005585	0.003401	0.002352	-0.050000	0.185797	0.171557	0.320230	-0.068484	0.252164	0.274596	0.294171
-0.096306	0.000006	0.000732	0.001547	-0.045688	0.063297	0.009483	0.012252	-1.617264	0.000051	0.000095	0.000147	-0.750625	0.000006	0.000027	0.000042	-0.369497	0.000000	0.010329	0.003586	-8.967070	0.001184	0.000253	0.003517	-116.102176	0.000013	0.000000	0.000000	-0.030136	0.000000	0.210064	0.060404	-0.019448	0.035509	0.311867	0.204991	-0.714323	0.001248	0.003242	0.025177	-0.093219	0.321593	0.201213	0.229845	-86.607558	0.000437	0.000463	0.000474	-68.660147	0.000623	0.000650	0.000666	-68.499927	0.000525	0.000598	0.000622	-2.247588	0.000016	0.000038	0.000077	-1.370965	0.006689	0.004047	0.002846	-0.047993	0.199400	0.198394	0.358016	-0.064585	0.269791	0.291726	0.310949
-0.085322	0.000009	0.001004	0.001950	-0.043717	0.075953	0.012785	0.016193	-1.468528	0.000073	0.000149	0.000214	-0.650251	0.000010	0.000044	0.000065	-0.348153	0.000000	0.011980	0.004173	-8.592140	0.001527	0.000397	0.004314	-111.078867	0.000021	0.000000	0.000000	-0.028194	0.000000	0.222895	0.065426	-0.018635	0.053356	0.365078	0.241065	-0.684455	0.001961	0.004682	0.030368	-0.089321	0.356733	0.233976	0.266972	-82.974424	0.000543	0.000571	0.000584	-65.778873	0.000763	0.000791	0.000809	-65.630056	0.000665	0.000748	0.000774	-2.091406	0.000029	0.000065	0.000125	-1.351005	0.007971	0.004794	0.003427	-0.045987	0.213731	0.228565	0.399197	-0.060687	0.288147	0.309458	0.328235
-0.074338	0.000012	0.001362	0.002443	-0.041747	0.090737	0.017081	0.021205	-1.319793	0.000104	0.000231	0.000309	-0.549876	0.000014	0.000073	0.000099	-0.326809	0.000000	0.013835	0.004840	-8.217211	0.001954	0.000612	0.005252	-106.055557	0.000033	0.000000	0.000000	-0.026253	0.000000	0.236253	0.070712	-0.017822	0.078851	0.424925	0.281886	-0.654588	0.003031	0.006671	0.036411	-0.085424	0.394235	0.270577	0.308512	-79.341290	0.000669	0.000700	0.000714	-62.897600	0.000927	0.000956	0.000975	-62.760186	0.000835	0.000926	0.000955	-1.935225	0.000053	0.000108	0.000200	-1.331045	0.009452	0.005652	0.004106	-0.043980	0.228807	0.262342	0.443940	-0.056789	0.307215	0.327774	0.346013
-0.063354	0.000018	0.001825	0.003043	-0.039777	0.107921	0.022617	0.027518	-1.171057	0.000147	0.000350	0.000440	-0.449502	0.000022	0.000117	0.000148	-0.305464	0.000000	0.015910	0.005594	-7.842281	0.002480	0.000925	0.006344	-101.032247	0.000051	0.000000	0.000000	-0.024312	0.000000	0.250140	0.076259	-0.017009	0.114615	0.491776	0.327772	-0.624721	0.004605	0.009380	0.043396	-0.081526	0.434065	0.311195	0.354714	-75.708156	0.000818	0.000850	0.000864	-60.016327	0.001116	0.001146	0.001165	-59.890315	0.001038	0.001136	0.001167	-1.779044	0.000093	0.000176	0.000315	-1.311084	0.011151	0.006633	0.004894	-0.041973	0.244642	0.299997	0.492403	-0.052890	0.326977	0.346655	0.364260
-0.052371	0.000026	0.002419	0.003771	-0.037807	0.127799	0.029682	0.035388	-1.022321	0.000205	0.000523	0.000618	-0.349127	0.000032	0.000186	0.000219	-0.284120	0.000000	0.018219	0.006443	-7.467351	0.003120	0.001375	0.007606	-96.008937	0.000078	0.000000	0.000000	-0.022370	0.000000	0.264560	0.082066	-0.016195	0.163869	0.565934	0.379009	-0.594854	0.006881	0.013017	0.051415	-0.077628	0.476160	0.355973	0.405792	-72.075022	0.000991	0.001023	0.001038	-57.135053	0.001334	0.001363	0.001383	-57.020444	0.001278	0.001381	0.001414	-1.622863	0.000161	0.000283	0.000488	-1.291124	0.013090	0.007749	0.005804	-0.039967	0.261252	0.341801	0.544732	-0.048992	0.347408	0.366077	0.382953
-0.041387	0.000037	0.003171	0.004648	-0.035837	0.150683	0.038611	0.045103	-0.873585	0.000283	0.000768	0.000856	-0.248753	0.000048	0.000289	0.000319	-0.262776	0.000000	0.020778	0.007395	-7.092421	0.003892	0.002007	0.009050	-90.985627	0.000117	0.000000	0.000000	-0.020429	0.000000	0.279514	0.088126	-0.015382	0.230460	0.647632	0.435844	-0.564987	0.010113	0.017831	0.060557	-0.073731	0.520434	0.405014	0.461925	-68.441888	0.001190	0.001221	0.001236	-54.253780	0.001582	0.001609	0.001629	-54.150574	0.001558	0.001664	0.001698	-1.466682	0.000272	0.000447	0.000743	-1.271164	0.015290	0.009012	0.006849	-0.037960	0.278649	0.388018	0.601059	-0.045093	0.368481	0.386012	0.402064
-0.030403	0.000051	0.004112	0.005698	-0.033866	0.176903	0.049787	0.056976	-0.724849	0.000386	0.001107	0.001170	-0.148378	0.000069	0.000441	0.000459	-0.241431	0.000000	0.023598	0.008459	-6.717492	0.004815	0.002877	0.010687	-85.962318	0.000173	0.000000	0.000000	-0.018488	0.000000	0.295004	0.094432	-0.014569	0.318831	0.737010	0.498470	-0.535120	0.014622	0.024109	0.070908	-0.069833	0.566771	0.458366	0.523246	-64.808754	0.001417	0.001446	0.001461	-51.372506	0.001861	0.001885	0.001903	-51.280703	0.001881	0.001987	0.002021	-1.310501	0.000450	0.000693	0.001116	-1.251204	0.017773	0.010434	0.008042	-0.035953	0.296845	0.438904	0.661503	-0.041195	0.390161	0.406432	0.421564
-0.019419	0.000072	0.005276	0.006948	-0.031896	0.206802	0.063644	0.071344	-0.576114	0.000523	0.001571	0.001578	-0.048003	0.000100	0.000660	0.000649	-0.220087	0.000000	0.026692	0.009642	-6.342562	0.005906	0.004052	0.012525	-80.939008	0.000250	0.000000	0.000000	-0.016547	0.000000	0.311030	0.100977	-0.013756	0.433928	0.834114	0.567024	-0.505253	0.020799	0.032180	0.082546	-0.065935	0.615028	0.516028	0.589837	-61.175620	0.001672	0.001698	0.001712	-48.491233	0.002171	0.002191	0.002208	-48.410833	0.002249	0.002350	0.002384	-1.154320	0.000728	0.001056	0.001648	-1.231244	0.020559	0.012026	0.009395	-0.033946	0.315849	0.494702	0.726161	-0.037297	0.412411	0.427301	0.441422
-0.008435	0.000100	0.006701	0.008429	-0.029926	0.240735	0.080663	0.088561	-0.427378	0.000701	0.002192	0.002101	0.052371	0.000143	0.000972	0.000905	-0.198743	0.000000	0.030072	0.010953	-5.967632	0.007185	0.005607	0.014569	-75.915698	0.000356	0.000000	0.000000	-0.014605	0.000000	0.327588	0.107751	-0.012943	0.581027	0.938874	0.641573	-0.475385	0.029112	0.042406	0.095540	-0.062038	0.665037	0.577938	0.661722	-57.542487	0.001956	0.001977	0.001989	-45.609959	0.002514	0.002527	0.002541	-45.540962	0.002664	0.002755	0.002787	-0.998139	0.001155	0.001584	0.002399	-1.211284	0.023665	0.013800	0.010922	-0.031940	0.335669	0.555641	0.795112	-0.033398	0.435190	0.448582	0.461601
0.002549	0.000137	0.008430	0.010173	-0.027956	0.279065	0.101366	0.108989	-0.278642	0.000931	0.003008	0.002760	0.152746	0.000201	0.001406	0.001245	-0.177398	0.000000	0.033745	0.012401	-5.592702	0.008667	0.007622	0.016820	-70.892388	0.000496	0.000000	0.000000	-0.012664	0.000000	0.344677	0.114741	-0.012130	0.765475	1.051105	0.722113	-0.445518	0.040104	0.055175	0.109946	-0.058140	0.716604	0.643972	0.738863	-53.909353	0.002269	0.002283	0.002292	-42.728686	0.002887	0.002892	0.002903	-42.671091	0.003125	0.003200	0.003229	-0.841958	0.001795	0.002335	0.003437	-1.191324	0.027111	0.015766	0.012634	-0.029933	0.356311	0.621926	0.868411	-0.029500	0.458448	0.470236	0.482064
0.013533	0.000186	0.010507	0.012216	-0.025985	0.322160	0.126316	0.132991	-0.129906	0.001224	0.004062	0.003579	0.253120	0.000282	0.001996	0.001688	-0.156054	0.000000	0.037718	0.013993	-5.217773	0.010369	0.010179	0.019275	-65.869079	0.000680	0.000000	0.000000	-0.010723	0.000000	0.362292	0.121934	-0.011316	0.992339	1.170500	0.808558	-0.415651	0.054380	0.070888	0.125805	-0.054242	0.769512	0.713945	0.821156	-50.276219	0.002609	0.002614	0.002620	-39.847412	0.003290	0.003285	0.003292	-39.801221	0.003630	0.003684	0.003708	-0.685776	0.002734	0.003386	0.004851	-1.171363	0.030910	0.017933	0.014544	-0.027926	0.377779	0.693740	0.946088	-0.025601	0.482137	0.492218	0.502773
0.024517	0.000252	0.012983	0.014597	-0.024015	0.370387	0.156104	0.160922	0.018829	0.001594	0.005397	0.004584	0.353495	0.000391	0.002786	0.002257	-0.134710	0.000000	0.041998	0.015736	-4.842843	0.012302	0.013358	0.021923	-60.845769	0.000916	0.000000	0.000000	-0.008781	0.000000	0.380426	0.129316	-0.010503	1.265983	1.296626	0.900745	-0.385784	0.072594	0.089942	0.143139	-0.050345	0.823526	0.787609	0.908429	-46.643085	0.002975	0.002968	0.002971	-36.966139	0.003719	0.003702	0.003704	-36.931350	0.004177	0.004203	0.004220	-0.529595	0.004083	0.004831	0.006743	-1.151403	0.035076	0.020311	0.016662	-0.025920	0.400074	0.771240	1.028145	-0.021703	0.506200	0.514483	0.523684
0.035501	0.000338	0.015911	0.017357	-0.022045	0.424107	0.191336	0.193111	0.167565	0.002056	0.007058	0.005797	0.453870	0.000536	0.003820	0.002975	-0.113365	0.000000	0.046587	0.017639	-4.467913	0.014474	0.017225	0.024751	-55.822459	0.001211	0.000000	0.000000	-0.006840	0.000000	0.399073	0.136870	-0.009690	1.589593	1.428930	0.998426	-0.355917	0.095423	0.112711	0.161950	-0.046447	0.878392	0.864658	1.000438	-43.009951	0.003362	0.003343	0.003340	-34.084866	0.004172	0.004141	0.004137	-34.061480	0.004761	0.004752	0.004761	-0.373414	0.005978	0.006780	0.009235	-1.131443	0.039616	0.022906	0.018996	-0.023913	0.423197	0.854549	1.114557	-0.017805	0.530578	0.536980	0.544753
0.046484	0.000450	0.019352	0.020541	-0.020075	0.483673	0.232623	0.229856	0.316301	0.002627	0.009090	0.007244	0.554244	0.000729	0.005147	0.003868	-0.092021	0.000000	0.051485	0.019706	-4.092983	0.016889	0.021827	0.027737	-50.799149	0.001573	0.000000	0.000000	-0.004899	0.000000	0.418222	0.144579	-0.008877	1.964682	1.566744	1.101276	-0.326050	0.123531	0.139519	0.182216	-0.042549	0.933845	0.944731	1.096868	-39.376817	0.003768	0.003733	0.003725	-31.203592	0.004642	0.004596	0.004586	-31.191609	0.005375	0.005324	0.005324	-0.217233	0.008582	0.009364	0.012460	-1.111483	0.044538	0.025724	0.021555	-0.021906	0.447144	0.943759	1.205265	-0.013906	0.555208	0.559659	0.565935
0.057468	0.000594	0.023374	0.024195	-0.018105	0.549420	0.280559	0.271404	0.465037	0.003326	0.011531	0.008942	0.654619	0.000983	0.006818	0.004962	-0.070677	0.000000	0.056691	0.021945	-3.718054	0.019546	0.027181	0.030855	-45.775840	0.002006	0.000002	0.000002	-0.002957	0.000000	0.437863	0.152425	-0.008064	2.390643	1.709299	1.208895	-0.296183	0.157526	0.170615	0.203889	-0.038652	0.989610	1.027417	1.197338	-35.743683	0.004187	0.004135	0.004121	-28.322319	0.005126	0.005063	0.005045	-28.321738	0.006010	0.005911	0.005901	-0.061052	0.012084	0.012727	0.016564	-1.091523	0.049842	0.028771	0.024344	-0.019900	0.471910	1.038925	1.300182	-0.010008	0.580024	0.582464	0.587182
0.068452	0.000779	0.028056	0.028369	-0.016134	0.621662	0.335707	0.317946	0.613773	0.004172	0.014412	0.010909	0.754993	0.001312	0.008878	0.006280	-0.049332	0.000000	0.062199	0.024360	-3.343124	0.022436	0.033266	0.034073	-40.752530	0.002515	0.000007	0.000010	-0.001016	0.000000	0.457984	0.160388	-0.007251	2.864383	1.855737	1.320818	-0.266315	0.197908	0.206145	0.226895	-0.034754	1.045410	1.112265	1.301397	-32.110549	0.004613	0.004542	0.004522	-25.441045	0.005616	0.005535	0.005508	-25.451868	0.006657	0.006505	0.006482	0.095129	0.016692	0.017024	0.021698	-1.071563	0.055525	0.032047	0.027365	-0.017893	0.497489	1.140062	1.399183	-0.006109	0.604957	0.605340	0.608444
0.079436	0.001013	0.033484	0.033114	-0.014164	0.700686	0.398571	0.369600	0.762508	0.005184	0.017757	0.013157	0.855368	0.001735	0.011368	0.007844	-0.027988	0.000000	0.068003	0.026954	-2.968194	0.025542	0.040017	0.037351	-35.729220	0.003097	0.000027	0.000038	0.000925	0.000000	0.478571	0.168448	-0.006438	3.380110	2.005132	1.436522	-0.236448	0.245013	0.246126	0.251130	-0.030856	1.100968	1.198794	1.408534	-28.477415	0.005040	0.004948	0.004921	-22.559772	0.006105	0.006005	0.005970	-22.581997	0.007304	0.007094	0.007059	0.251310	0.022625	0.022418	0.028012	-1.051603	0.061581	0.035554	0.030621	-0.015886	0.523870	1.247146	1.502114	-0.002211	0.629935	0.628229	0.629672
0.090420	0.001307	0.039763	0.038483	-0.012194	0.786746	0.469582	0.426406	0.911244	0.006385	0.021575	0.015690	0.955742	0.002275	0.014319	0.009671	-0.006644	0.000000	0.074094	0.029732	-2.593264	0.028843	0.047319	0.040649	-30.705910	0.003747	0.000094	0.000127	0.002866	0.000000	0.499607	0.176585	-0.005624	3.929325	2.156514	1.555441	-0.206581	0.298964	0.290427	0.276464	-0.026959	1.156011	1.286501	1.518181	-24.844281	0.005460	0.005347	0.005313	-19.678498	0.006585	0.006465	0.006422	-19.712126	0.007938	0.007668	0.007620	0.407491	0.030098	0.029065	0.035642	-1.031643	0.067997	0.039291	0.034110	-0.013880	0.551042	1.360111	1.608783	0.001687	0.654884	0.651070	0.650812
0.101404	0.001673	0.047011	0.044533	-0.010224	0.880057	0.549069	0.488318	1.059980	0.007792	0.025863	0.018506	1.056117	0.002957	0.017747	0.011773	0.014701	0.000000	0.080461	0.032693	-2.218334	0.032308	0.055007	0.043919	-25.682600	0.004455	0.000286	0.000371	0.004808	0.000000	0.521076	0.184779	-0.004811	4.501035	2.308893	1.676982	-0.176714	0.359613	0.338746	0.302735	-0.023061	1.210278	1.374873	1.629720	-21.211147	0.005865	0.005731	0.005689	-16.797225	0.007048	0.006909	0.006857	-16.842256	0.008548	0.008215	0.008154	0.563672	0.039306	0.037105	0.044701	-1.011682	0.074757	0.043255	0.037827	-0.011873	0.578989	1.478848	1.718966	0.005586	0.679729	0.673803	0.671814
0.112388	0.002125	0.055365	0.051318	-0.008253	0.980793	0.637244	0.555204	1.208716	0.009427	0.030605	0.021595	1.156492	0.003811	0.021653	0.014155	0.036045	0.000000	0.087088	0.035840	-1.843405	0.035897	0.062870	0.047111	-20.659291	0.005204	0.000766	0.000956	0.006749	0.000000	0.542957	0.193010	-0.003998	5.082213	2.461287	1.800538	-0.146847	0.426505	0.390603	0.329759	-0.019163	1.263524	1.463398	1.742488	-17.578013	0.006248	0.006092	0.006043	-13.915951	0.007486	0.007328	0.007268	-13.972385	0.009118	0.008724	0.008650	0.719854	0.050401	0.046651	0.055265	-0.991722	0.081840	0.047442	0.041766	-0.009866	0.607696	1.603204	1.832404	0.009484	0.704394	0.696366	0.692624
0.123372	0.002680	0.064981	0.058898	-0.006283	1.089077	0.734182	0.626841	1.357452	0.011304	0.035769	0.024942	1.256866	0.004869	0.026018	0.016815	0.057389	0.000000	0.093962	0.039171	-1.468475	0.039567	0.070659	0.050175	-15.635981	0.005974	0.001801	0.002172	0.008690	0.000000	0.565229	0.201258	-0.003185	5.658479	2.612754	1.925509	-0.116980	0.498851	0.445340	0.357322	-0.015266	1.315523	1.551579	1.855788	-13.944879	0.006601	0.006424	0.006369	-11.034678	0.007892	0.007715	0.007647	-11.102515	0.009638	0.009183	0.009096	0.876035	0.063471	0.057772	0.067358	-0.971762	0.089221	0.051846	0.045919	-0.007860	0.637142	1.732984	1.948805	0.013382	0.728800	0.718698	0.713189
0.134356	0.003354	0.076035	0.067331	-0.004313	1.204982	0.839808	0.702926	1.506187	0.013440	0.041311	0.028521	1.357241	0.006170	0.030805	0.019740	0.078734	0.000000	0.101064	0.042684	-1.093545	0.043267	0.078100	0.053061	-10.612671	0.006740	0.003725	0.004359	0.010632	0.000000	0.587869	0.209503	-0.002372	6.214958	2.762413	2.051315	-0.087113	0.575524	0.502129	0.385190	-0.011368	1.366073	1.638939	1.968895	-10.311745	0.006917	0.006720	0.006659	-8.153405	0.008256	0.008062	0.007987	-8.232644	0.010093	0.009582	0.009485	1.032216	0.078520	0.070478	0.080943	-0.951802	0.096870	0.056460	0.050274	-0.005853	0.667305	1.867951	2.067847	0.017281	0.752872	0.740735	0.733457
0.145339	0.004165	0.088720	0.076674	-0.002343	1.328526	0.953882	0.783082	1.654923	0.015844	0.047179	0.032302	1.457615	0.007756	0.035960	0.022911	0.100078	0.000000	0.108375	0.046377	-0.718615	0.046940	0.084912	0.055718	-5.589361	0.007475	0.006787	0.007736	0.012573	0.000000	0.610852	0.217728	-0.001559	6.737242	2.909484	2.177419	-0.057245	0.655073	0.559991	0.413109	-0.007470	1.415000	1.725033	2.081065	-6.678611	0.007190	0.006974	0.006907	-5.272131	0.008573	0.008363	0.008281	-5.362773	0.010474	0.009912	0.009805	1.188397	0.095441	0.084709	0.095905	-0.931842	0.104757	0.061276	0.054819	-0.003846	0.698162	2.007826	2.189178	0.021179	0.776532	0.762415	0.753375
0.156323	0.005134	0.103247	0.086988	-0.000373	1.459670	1.076004	0.866867	1.803659	0.018525	0.053310	0.036251	1.557990	0.009672	0.041416	0.026301	0.121422	0.000000	0.115875	0.050243	-0.343686	0.050527	0.090825	0.058101	-0.566052	0.008148	0.010918	0.012164	0.014514	0.000000	0.634152	0.225917	-0.000745	7.212366	3.053301	2.303340	-0.027378	0.735767	0.617826	0.440810	-0.003573	1.462157	1.809458	2.191544	-3.045477	0.007413	0.007181	0.007109	-2.390858	0.008835	0.008613	0.008525	-2.492903	0.010772	0.010166	0.010051	1.344578	0.114008	0.100323	0.112051	-0.911882	0.112847	0.066288	0.059540	-0.001839	0.729685	2.152290	2.312415	0.025078	0.799704	0.783678	0.772891
0.167307	0.006281	0.119837	0.098329	0.001598	1.598311	1.205610	0.953799	1.952395	0.021483	0.059637	0.040328	1.658365	0.011967	0.047095	0.029873	0.142767	0.000000	0.123544	0.054279	0.031244	0.053967	0.095599	0.060168	4.457258	0.008733	0.015541	0.016980	0.016455	0.000000	0.657739	0.234053	0.000068	7.629706	3.193347	2.428672	0.002489	0.815658	0.674452	0.468012	0.000325	1.507434	1.891853	2.299575	0.587657	0.007582	0.007336	0.007260	0.490416	0.009040	0.008805	0.008714	0.376968	0.010979	0.010337	0.010217	1.500759	0.133870	0.117087	0.129102	-0.891922	0.121103	0.071486	0.064421	0.000167	0.761846	2.300987	2.437154	0.028976	0.822315	0.804462	0.791955
0.178291	0.007627	0.138716	0.110756	0.003568	1.744290	1.341986	1.043363	2.101130	0.024717	0.066091	0.044495	1.758739	0.014694	0.052922	0.033589	0.164111	0.000000	0.131358	0.058476	0.406174	0.057201	0.099045	0.061883	9.480568	0.009202	0.019638	0.021097	0.018397	0.000000	0.681584	0.242124	0.000881	7.981712	3.329264	2.553093	0.032356	0.892670	0.728646	0.494430	0.004222	1.550750	1.971909	2.404407	4.220791	0.007695	0.007436	0.007357	3.371689	0.009182	0.008938	0.008843	3.246838	0.011092	0.010424	0.010299	1.656940	0.154549	0.134682	0.146698	-0.871961	0.129489	0.076863	0.069448	0.002174	0.794614	2.453523	2.562967	0.032874	0.844293	0.824708	0.810517
0.189275	0.009194	0.160108	0.124323	0.005538	1.897383	1.484283	1.135044	2.249866	0.028219	0.072602	0.048713	1.859114	0.017907	0.058824	0.037404	0.185455	0.000000	0.139296	0.062827	0.781104	0.060170	0.101036	0.063217	14.503878	0.009536	0.022118	0.023407	0.020338	0.000000	0.705653	0.250118	0.001694	8.264397	3.460872	2.676382	0.062223	0.964700	0.779197	0.519778	0.008120	1.592061	2.049364	2.505305	7.853925	0.007749	0.007481	0.007400	6.252963	0.009260	0.009009	0.008912	6.116709	0.011109	0.010424	0.010298	1.813121	0.175460	0.152701	0.164407	-0.852001	0.137968	0.082413	0.074606	0.004181	0.827955	2.609473	2.689406	0.036773	0.865569	0.844359	0.828529
0.200259	0.011001	0.184226	0.139084	0.007508	2.057305	1.631547	1.228337	2.398602	0.031977	0.079104	0.052948	1.959488	0.021663	0.064740	0.041275	0.206800	0.000000	0.147334	0.067323	1.156033	0.062822	0.101518	0.064150	19.527188	0.009719	0.022323	0.023286	0.022279	0.000000	0.729913	0.258027	0.002507	8.477562	3.588178	2.798421	0.092090	1.029726	0.824952	0.543774	0.012018	1.631354	2.124005	2.601551	11.487059	0.007744	0.007469	0.007388	9.134236	0.009274	0.009017	0.008920	8.986580	0.011031	0.010340	0.010214	1.969302	0.195935	0.170667	0.181740	-0.832041	0.146505	0.088131	0.079880	0.006187	0.861833	2.768379	2.816011	0.040671	0.886077	0.863360	0.845945
0.211243	0.013068	0.211257	0.155089	0.009479	2.223710	1.782745	1.322781	2.547338	0.035975	0.085532	0.057169	2.059863	0.026016	0.070627	0.045160	0.228144	0.000000	0.155449	0.071953	1.530963	0.065108	0.100514	0.064671	24.550497	0.009746	0.020331	0.020884	0.024221	0.000000	0.754328	0.265845	0.003320	8.624719	3.711379	2.919206	0.121958	1.085921	0.864867	0.566148	0.015915	1.668650	2.195667	2.692458	15.120193	0.007683	0.007403	0.007321	12.015509	0.009224	0.008964	0.008867	11.856450	0.010861	0.010174	0.010051	2.125484	0.215258	0.188050	0.198176	-0.812081	0.155066	0.094013	0.085260	0.008194	0.896211	2.929755	2.942307	0.044570	0.905755	0.881657	0.862723
0.222227	0.015409	0.241358	0.172386	0.011449	2.396191	1.936809	1.417971	2.696074	0.040191	0.091826	0.061354	2.160237	0.031020	0.076464	0.049019	0.249488	0.000000	0.163617	0.076708	1.905893	0.066990	0.098121	0.064775	29.573807	0.009616	0.016874	0.017012	0.026162	0.000000	0.778860	0.273567	0.004134	8.712764	3.830857	3.038846	0.151825	1.131750	0.898046	0.586646	0.019813	1.703998	2.264223	2.777375	18.753326	0.007567	0.007285	0.007204	14.896783	0.009113	0.008852	0.008756	14.726321	0.010606	0.009933	0.009814	2.281665	0.232712	0.204291	0.213186	-0.792121	0.163621	0.100060	0.090737	0.010201	0.931050	3.093091	3.067814	0.048468	0.924546	0.899202	0.878819
0.233210	0.018039	0.274641	0.191015	0.013419	2.574280	2.092672	1.513585	2.844809	0.044603	0.097930	0.065486	2.260612	0.036727	0.082253	0.052822	0.270833	0.000000	0.171815	0.081575	2.280823	0.068438	0.094496	0.064469	34.597117	0.009338	0.012949	0.012726	0.028103	0.000000	0.803471	0.281193	0.004947	8.751436	3.947175	3.157562	0.181692	1.166056	0.923781	0.605033	0.023711	1.737477	2.329580	2.855690	22.386460	0.007400	0.007119	0.007039	17.778056	0.008945	0.008684	0.008590	17.596192	0.010274	0.009624	0.009510	2.437846	0.247621	0.218835	0.226261	-0.772161	0.172143	0.106274	0.096305	0.012207	0.966309	3.257853	3.192048	0.052366	0.942396	0.915946	0.894197
0.244194	0.020966	0.311162	0.211016	0.015389	2.757454	2.249318	1.609397	2.993545	0.049185	0.103789	0.069558	2.360987	0.043180	0.088019	0.056545	0.292177	0.000000	0.180020	0.086544	2.655753	0.069433	0.089851	0.063769	39.620427	0.008929	0.009397	0.008880	0.030045	0.000000	0.828121	0.288726	0.005760	8.752634	4.061063	3.275686	0.211559	1.188115	0.941576	0.621103	0.027608	1.769185	2.391669	2.926841	26.019594	0.007189	0.006909	0.006831	20.659330	0.008726	0.008466	0.008374	20.466062	0.009874	0.009256	0.009149	2.594027	0.259401	0.231163	0.236947	-0.752201	0.180611	0.112660	0.101963	0.014214	1.001944	3.423488	3.314527	0.056265	0.959260	0.931847	0.908820
0.255178	0.024193	0.350919	0.232419	0.017359	2.945132	2.405818	1.705298	3.142281	0.053911	0.109355	0.073571	2.461361	0.050415	0.093806	0.060176	0.313521	0.000000	0.188209	0.091603	3.030682	0.069967	0.084429	0.062697	44.643736	0.008408	0.006662	0.005912	0.031986	0.000000	0.852768	0.296169	0.006573	8.729668	4.173396	3.393648	0.241426	1.197668	0.951166	0.634678	0.031506	1.799243	2.450439	2.990321	29.652728	0.006938	0.006662	0.006586	23.540603	0.008460	0.008203	0.008113	23.335933	0.009417	0.008840	0.008739	2.750208	0.267600	0.240823	0.244868	-0.732240	0.189007	0.119228	0.107715	0.016221	1.037912	3.589427	3.434775	0.060163	0.975093	0.946866	0.922655
0.266162	0.027718	0.393838	0.255248	0.019330	3.136678	2.561378	1.801302	3.291017	0.058754	0.114580	0.077529	2.561736	0.058458	0.099676	0.063714	0.334866	0.000000	0.196357	0.096740	3.405612	0.070041	0.078486	0.061284	49.667046	0.007802	0.004791	0.003866	0.033927	0.000000	0.877368	0.303531	0.007386	8.696522	4.285173	3.511969	0.271293	1.194912	0.952517	0.645614	0.035404	1.827784	2.505847	3.045684	33.285862	0.006655	0.006384	0.006310	26.421877	0.008156	0.007902	0.007814	26.205803	0.008916	0.008385	0.008291	2.906389	0.271931	0.247462	0.249751	-0.712280	0.197319	0.125990	0.113570	0.018227	1.074166	3.755090	3.552326	0.064062	0.989861	0.960965	0.935674
0.277146	0.031531	0.439775	0.279519	0.021300	3.331405	2.715371	1.897557	3.439753	0.063691	0.119422	0.081443	2.662110	0.067319	0.105695	0.067169	0.356210	0.000000	0.204444	0.101942	3.780542	0.069670	0.072276	0.059566	54.690356	0.007136	0.003591	0.002568	0.035868	0.000000	0.901878	0.310824	0.008199	8.667174	4.397490	3.631250	0.301160	1.180465	0.945826	0.653804	0.039301	1.854955	2.557847	3.092548	36.918996	0.006346	0.006081	0.006010	29.303150	0.007820	0.007569	0.007483	29.075674	0.008382	0.007902	0.007815	3.062570	0.272290	0.250849	0.251446	-0.692320	0.205543	0.132963	0.119544	0.020234	1.110660	3.919886	3.666729	0.067960	1.003533	0.974115	0.947852
