x0	y0f0	y0f10	y0f20	x1	y1f0	y1f10	y1f20	x2	y2f0	y2f10	y2f20	x3	y3f0	y3f10	y3f20	x4	y4f0	y4f10	y4f20	x5	y5f0	y5f10	y5f20	x6	y6f0	y6f10	y6f20	x7	y7f0	y7f10	y7f20	x8	y8f0	y8f10	y8f20	x9	y9f0	y9f10	y9f20	x10	y10f0	y10f10	y10f20	x11	y11f0	y11f10	y11f20	x12	y12f0	y12f10	y12f20	x13	y13f0	y13f10	y13f20	x14	y14f0	y14f10	y14f20	x15	y15f0	y15f10	y15f20	x16	y16f0	y16f10	y16f20	x17	y17f0	y17f10	y17f20
0.950109	0.062119	0.000435	0.040005	-0.944869	0.063773	0.021579	0.025027	3.542122	0.028304	0.000004	0.000116	3.170566	0.035049	0.000001	0.000259	1.549350	0.055933	0.082602	0.172493	4.167134	0.022018	0.019727	0.042279	6.903164	0.008128	0.000004	0.000001	-0.831703	0.000000	0.726628	1.497634	-0.422841	0.022420	0.014999	0.005100	1.568191	0.017399	0.025661	0.069213	-0.216833	0.229022	0.171023	0.170836	6.482190	0.023736	0.027204	0.029036	6.254505	0.027178	0.030235	0.031940	6.226398	0.019451	0.024425	0.026268	3.565289	0.007063	0.007506	0.008409	1.011083	0.077449	0.141530	0.126922	-0.347790	0.116773	0.013177	0.028408	-0.143766	0.372655	0.474771	0.510489
0.961584	0.054249	0.000346	0.038600	-0.921435	0.062008	0.018183	0.022644	3.554165	0.027885	0.000003	0.000091	3.181733	0.035605	0.000000	0.000203	1.564024	0.063300	0.077472	0.160556	4.203825	0.021823	0.018416	0.040055	6.926199	0.008817	0.000002	0.000001	-0.817962	0.000000	0.716754	1.497267	-0.380906	0.024491	0.018287	0.006426	1.611722	0.016683	0.022868	0.063447	-0.195329	0.229139	0.171799	0.170606	6.514554	0.022616	0.025787	0.027500	6.286458	0.025976	0.028761	0.030356	6.260731	0.018664	0.023281	0.025030	3.578540	0.007658	0.007994	0.008760	1.050254	0.069946	0.129496	0.116659	-0.313299	0.095305	0.010952	0.025332	-0.129508	0.360827	0.462849	0.500980
0.973059	0.047047	0.000274	0.037275	-0.898000	0.060078	0.015192	0.020461	3.566209	0.027421	0.000002	0.000071	3.192900	0.036096	0.000000	0.000158	1.578699	0.070637	0.072546	0.149124	4.240517	0.021619	0.017157	0.037891	6.949234	0.009483	0.000002	0.000001	-0.804221	0.000000	0.706140	1.489876	-0.338972	0.026509	0.021839	0.007904	1.655253	0.015947	0.020305	0.057973	-0.173825	0.229189	0.172526	0.170310	6.546919	0.021557	0.024449	0.026045	6.318412	0.024822	0.027354	0.028841	6.295063	0.017915	0.022189	0.023843	3.591791	0.008233	0.008453	0.009088	1.089424	0.062733	0.118184	0.106974	-0.278807	0.076597	0.009028	0.022701	-0.115250	0.349012	0.450626	0.490978
0.984535	0.040484	0.000215	0.036011	-0.874566	0.057978	0.012586	0.018442	3.578253	0.026908	0.000002	0.000055	3.204066	0.036487	0.000000	0.000122	1.593373	0.077303	0.067824	0.138218	4.277208	0.021380	0.015949	0.035786	6.972269	0.010113	0.000001	0.000000	-0.790480	0.000000	0.694783	1.475437	-0.297037	0.028429	0.025548	0.009491	1.698783	0.015189	0.017960	0.052797	-0.152321	0.229079	0.173137	0.169907	6.579283	0.020555	0.023186	0.024667	6.350365	0.023715	0.026009	0.027392	6.329395	0.017200	0.021145	0.022705	3.605042	0.008777	0.008873	0.009383	1.128595	0.055810	0.107575	0.097860	-0.244315	0.060613	0.007380	0.020473	-0.100993	0.337230	0.438135	0.480511
0.996010	0.034538	0.000167	0.034789	-0.851131	0.055712	0.010336	0.016561	3.590296	0.026343	0.000001	0.000042	3.215233	0.036745	0.000000	0.000094	1.608048	0.082735	0.063304	0.127848	4.313899	0.021086	0.014792	0.033741	6.995304	0.010694	0.000001	0.000000	-0.776739	0.000000	0.682686	1.454039	-0.255102	0.030209	0.029275	0.011125	1.742314	0.014404	0.015822	0.047923	-0.130817	0.228721	0.173566	0.169357	6.611648	0.019607	0.021992	0.023363	6.382319	0.022653	0.024724	0.026007	6.363727	0.016518	0.020148	0.021615	3.618292	0.009278	0.009246	0.009635	1.167765	0.049202	0.097645	0.089306	-0.209824	0.047216	0.005982	0.018602	-0.086735	0.325500	0.425411	0.469606
1.007485	0.029193	0.000130	0.033591	-0.827697	0.053292	0.008414	0.014802	3.602340	0.025722	0.000001	0.000032	3.226400	0.036840	0.000000	0.000072	1.622722	0.086482	0.058985	0.118020	4.350591	0.020719	0.013688	0.031757	7.018339	0.011212	0.000000	0.000000	-0.762998	0.000000	0.669854	1.425884	-0.213168	0.031805	0.032858	0.012729	1.785845	0.013596	0.013878	0.043351	-0.109313	0.228030	0.173752	0.168621	6.644013	0.018707	0.020864	0.022128	6.414272	0.021633	0.023496	0.024682	6.398060	0.015865	0.019194	0.020569	3.631543	0.009726	0.009564	0.009837	1.206935	0.042945	0.088374	0.081298	-0.175332	0.036203	0.004807	0.017040	-0.072477	0.313841	0.412488	0.458296
1.018960	0.024433	0.000100	0.032405	-0.804263	0.050731	0.006789	0.013153	3.614383	0.025041	0.000001	0.000025	3.237567	0.036745	0.000000	0.000054	1.637397	0.088221	0.054865	0.108735	4.387282	0.020266	0.012636	0.029834	7.041373	0.011657	0.000000	0.000000	-0.749257	0.000000	0.656293	1.391282	-0.171233	0.033178	0.036126	0.014217	1.829375	0.012767	0.012118	0.039077	-0.087808	0.226928	0.173635	0.167662	6.676377	0.017853	0.019796	0.020957	6.446226	0.020653	0.022323	0.023416	6.432392	0.015238	0.018283	0.019566	3.644794	0.010110	0.009820	0.009981	1.246106	0.037084	0.079737	0.073821	-0.140841	0.027319	0.003829	0.015736	-0.058219	0.302271	0.399403	0.446612
1.030435	0.020238	0.000076	0.031216	-0.780828	0.048051	0.005428	0.011611	3.626427	0.024298	0.000000	0.000019	3.248733	0.036439	0.000000	0.000041	1.652071	0.087779	0.050941	0.099987	4.423974	0.019718	0.011637	0.027974	7.064408	0.012017	0.000000	0.000000	-0.735516	0.000000	0.642018	1.350646	-0.129298	0.034293	0.038905	0.015500	1.872906	0.011923	0.010531	0.035098	-0.066304	0.225345	0.173163	0.166448	6.708742	0.017041	0.018784	0.019846	6.478180	0.019710	0.021201	0.022204	6.466724	0.014635	0.017410	0.018605	3.658044	0.010420	0.010008	0.010063	1.285276	0.031660	0.071712	0.066859	-0.106349	0.020286	0.003023	0.014643	-0.043961	0.290807	0.386190	0.434591
1.041910	0.016581	0.000058	0.030016	-0.757394	0.045275	0.004300	0.010175	3.638471	0.023492	0.000000	0.000014	3.259900	0.035907	0.000000	0.000031	1.666746	0.085134	0.047212	0.091766	4.460665	0.019072	0.010690	0.026177	7.087443	0.012283	0.000000	0.000000	-0.721775	0.000000	0.627046	1.304480	-0.087364	0.035120	0.041041	0.016497	1.916437	0.011069	0.009105	0.031407	-0.044800	0.223221	0.172290	0.164951	6.741106	0.016267	0.017825	0.018792	6.510133	0.018803	0.020127	0.021044	6.501056	0.014054	0.016575	0.017683	3.671295	0.010650	0.010125	0.010079	1.324447	0.026708	0.064276	0.060391	-0.071857	0.014823	0.002366	0.013715	-0.029704	0.279466	0.372887	0.422267
1.053386	0.013434	0.000043	0.028796	-0.733959	0.042428	0.003375	0.008845	3.650514	0.022625	0.000000	0.000011	3.271067	0.035141	0.000000	0.000023	1.681420	0.080421	0.043673	0.084058	4.497356	0.018328	0.009796	0.024445	7.110478	0.012449	0.000000	0.000000	-0.708033	0.000000	0.611399	1.253370	-0.045429	0.035637	0.042407	0.017139	1.959968	0.010213	0.007829	0.027997	-0.023296	0.220509	0.170977	0.163145	6.773471	0.015527	0.016913	0.017789	6.542087	0.017928	0.019098	0.019933	6.535388	0.013491	0.015773	0.016798	3.684546	0.010793	0.010168	0.010028	1.363617	0.022251	0.057405	0.054401	-0.037366	0.010656	0.001834	0.012907	-0.015446	0.268262	0.359529	0.409678
