x0	y0f0	y0f10	y0f20	x1	y1f0	y1f10	y1f20	x2	y2f0	y2f10	y2f20	x3	y3f0	y3f10	y3f20	x4	y4f0	y4f10	y4f20	x5	y5f0	y5f10	y5f20	x6	y6f0	y6f10	y6f20	x7	y7f0	y7f10	y7f20	x8	y8f0	y8f10	y8f20	x9	y9f0	y9f10	y9f20	x10	y10f0	y10f10	y10f20	x11	y11f0	y11f10	y11f20	x12	y12f0	y12f10	y12f20	x13	y13f0	y13f10	y13f20	x14	y14f0	y14f10	y14f20	x15	y15f0	y15f10	y15f20	x16	y16f0	y16f10	y16f20	x17	y17f0	y17f10	y17f20
2.124809	0.011951	0.011951	0.011951	-0.394207	0.000000	0.000526	0.000000	-0.508914	0.019261	0.019261	0.019261	-7.209628	0.000000	0.002282	0.000000	-7.209628	0.000001	0.000000	0.002209	-10.306610	0.000008	0.001123	0.000807	-3.313461	0.006393	0.003628	0.003237	-2.568941	0.006606	0.003874	0.003390	-4.731043	0.005650	0.005386	0.009923	-3.310562	0.012858	0.000473	0.000775	-0.207826	0.109678	0.100397	0.100347	0.017094	0.012322	0.010304	0.013180	-2.814339	0.000707	0.002588	0.000796	-4.869858	0.002153	0.000972	0.000822	-47.431028	0.000004	0.000181	0.000002	-3.754704	0.000369	0.003007	0.010946	0.812139	0.000029	0.049358	0.029285	0.434537	0.000173	0.058459	0.036377
2.147252	0.013017	0.013017	0.013017	-0.367779	0.000000	0.000633	0.000001	-0.474797	0.020674	0.020674	0.020674	-7.182328	0.000000	0.002486	0.000000	-7.182328	0.000002	0.000000	0.002440	-10.245201	0.000010	0.001209	0.000908	-3.275606	0.007034	0.004068	0.003646	-2.533905	0.007082	0.004239	0.003730	-4.694475	0.006097	0.005918	0.010838	-3.298026	0.013647	0.000545	0.000880	-0.193894	0.117108	0.106654	0.106533	0.047271	0.014168	0.011788	0.015098	-2.788640	0.000859	0.002897	0.000959	-4.800794	0.002300	0.001081	0.000921	-47.200799	0.000006	0.000219	0.000003	-3.740486	0.000435	0.003380	0.011991	0.828608	0.000039	0.053276	0.031563	0.449832	0.000225	0.063185	0.039208
2.169696	0.014131	0.014131	0.014131	-0.341352	0.000000	0.000759	0.000001	-0.440680	0.022128	0.022128	0.022128	-7.155027	0.000000	0.002692	0.000000	-7.155027	0.000003	0.000000	0.002677	-10.183792	0.000013	0.001298	0.001019	-3.237752	0.007716	0.004548	0.004094	-2.498870	0.007584	0.004629	0.004096	-4.657907	0.006568	0.006492	0.011821	-3.285490	0.014455	0.000626	0.000996	-0.179961	0.124479	0.112831	0.112636	0.077448	0.016227	0.013427	0.017231	-2.762940	0.001038	0.003224	0.001150	-4.731731	0.002454	0.001200	0.001029	-46.970570	0.000008	0.000262	0.000004	-3.726268	0.000510	0.003788	0.013103	0.845076	0.000053	0.057310	0.033924	0.465127	0.000290	0.068068	0.042149
2.192139	0.015291	0.015291	0.015291	-0.314925	0.000000	0.000906	0.000001	-0.406563	0.023619	0.023619	0.023619	-7.127727	0.000000	0.002898	0.000000	-7.127727	0.000004	0.000000	0.002916	-10.122383	0.000017	0.001388	0.001139	-3.199897	0.008438	0.005069	0.004583	-2.463835	0.008113	0.005046	0.004489	-4.621340	0.007063	0.007112	0.012877	-3.272954	0.015281	0.000717	0.001123	-0.166029	0.131720	0.118871	0.118599	0.107625	0.018515	0.015229	0.019593	-2.737240	0.001247	0.003570	0.001370	-4.662667	0.002615	0.001329	0.001148	-46.740340	0.000012	0.000310	0.000006	-3.712050	0.000596	0.004232	0.014282	0.861544	0.000070	0.061444	0.036362	0.480422	0.000373	0.073093	0.045193
2.214582	0.016493	0.016493	0.016493	-0.288498	0.000000	0.001077	0.000002	-0.372446	0.025145	0.025145	0.025145	-7.100426	0.000000	0.003101	0.000000	-7.100426	0.000006	0.000000	0.003156	-10.060974	0.000021	0.001480	0.001269	-3.162043	0.009201	0.005634	0.005115	-2.428800	0.008671	0.005490	0.004910	-4.584772	0.007583	0.007780	0.014009	-3.260418	0.016123	0.000818	0.001263	-0.152096	0.138756	0.124716	0.124365	0.137801	0.021049	0.017202	0.022202	-2.711541	0.001490	0.003933	0.001623	-4.593604	0.002784	0.001469	0.001277	-46.510111	0.000016	0.000362	0.000009	-3.697833	0.000693	0.004715	0.015527	0.878012	0.000093	0.065660	0.038870	0.495717	0.000475	0.078239	0.048335
2.237026	0.017734	0.017734	0.017734	-0.262070	0.000000	0.001275	0.000002	-0.338329	0.026701	0.026701	0.026701	-7.073126	0.000001	0.003299	0.000000	-7.073126	0.000008	0.000000	0.003391	-9.999565	0.000027	0.001573	0.001410	-3.124188	0.010005	0.006244	0.005691	-2.393765	0.009260	0.005962	0.005360	-4.548204	0.008129	0.008499	0.015221	-3.247881	0.016977	0.000931	0.001414	-0.138164	0.145515	0.130306	0.129878	0.167978	0.023849	0.019353	0.025072	-2.685841	0.001770	0.004312	0.001911	-4.524540	0.002961	0.001621	0.001418	-46.279882	0.000022	0.000418	0.000012	-3.683615	0.000804	0.005238	0.016839	0.894480	0.000123	0.069939	0.041441	0.511012	0.000603	0.083488	0.051567
2.259469	0.019010	0.019010	0.019010	-0.235643	0.000000	0.001502	0.000003	-0.304211	0.028285	0.028285	0.028285	-7.045825	0.000001	0.003490	0.000000	-7.045825	0.000011	0.000000	0.003619	-9.938156	0.000033	0.001666	0.001562	-3.086334	0.010847	0.006899	0.006314	-2.358730	0.009882	0.006464	0.005842	-4.511636	0.008702	0.009273	0.016516	-3.235345	0.017843	0.001055	0.001579	-0.124231	0.151920	0.135585	0.135080	0.198155	0.026933	0.021691	0.028220	-2.660142	0.002092	0.004705	0.002238	-4.455477	0.003147	0.001784	0.001571	-46.049653	0.000030	0.000476	0.000017	-3.669397	0.000928	0.005803	0.018216	0.910949	0.000162	0.074260	0.044069	0.526307	0.000760	0.088818	0.054883
2.281912	0.020318	0.020318	0.020318	-0.209216	0.000000	0.001763	0.000004	-0.270094	0.029896	0.029896	0.029896	-7.018524	0.000001	0.003669	0.000000	-7.018524	0.000015	0.000000	0.003836	-9.876747	0.000041	0.001760	0.001724	-3.048480	0.011728	0.007601	0.006984	-2.323694	0.010541	0.006998	0.006356	-4.475068	0.009303	0.010105	0.017899	-3.222809	0.018718	0.001193	0.001757	-0.110299	0.157901	0.140496	0.139917	0.228332	0.030324	0.024223	0.031662	-2.634442	0.002458	0.005112	0.002606	-4.386414	0.003344	0.001960	0.001737	-45.819424	0.000040	0.000536	0.000024	-3.655179	0.001068	0.006412	0.019656	0.927417	0.000211	0.078603	0.046745	0.541603	0.000952	0.094207	0.058274
2.304356	0.021654	0.021654	0.021654	-0.182789	0.000000	0.002060	0.000005	-0.235977	0.031530	0.031530	0.031530	-6.991224	0.000002	0.003836	0.000000	-6.991224	0.000021	0.000000	0.004037	-9.815338	0.000051	0.001853	0.001898	-3.010625	0.012646	0.008350	0.007703	-2.288659	0.011240	0.007564	0.006903	-4.438500	0.009933	0.010997	0.019373	-3.210273	0.019600	0.001344	0.001948	-0.096366	0.163387	0.144987	0.144337	0.258508	0.034042	0.026957	0.035417	-2.608743	0.002874	0.005531	0.003016	-4.317350	0.003551	0.002150	0.001917	-45.589195	0.000053	0.000596	0.000032	-3.640961	0.001225	0.007066	0.021159	0.943885	0.000274	0.082947	0.049462	0.556898	0.001187	0.099635	0.061732
2.326799	0.023015	0.023015	0.023015	-0.156361	0.000000	0.002396	0.000007	-0.201860	0.033187	0.033187	0.033187	-6.963923	0.000002	0.003986	0.000000	-6.963923	0.000028	0.000000	0.004220	-9.753929	0.000063	0.001947	0.002082	-2.972771	0.013601	0.009147	0.008470	-2.253624	0.011981	0.008164	0.007487	-4.401933	0.010593	0.011955	0.020943	-3.197737	0.020485	0.001509	0.002153	-0.082434	0.168314	0.149009	0.148292	0.288685	0.038113	0.029900	0.039501	-2.583043	0.003342	0.005960	0.003471	-4.248287	0.003771	0.002354	0.002111	-45.358966	0.000070	0.000655	0.000043	-3.626743	0.001399	0.007768	0.022720	0.960353	0.000353	0.087272	0.052211	0.572193	0.001471	0.105080	0.065248
